Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(Centre , 0 , 3 , Ready , 100.0) : Left = -33.780972288513155
(East , 0 , 3 , Ready , 100.0) : Left = -35.97686745916406
(West , 0 , 3 , Ready , 100.0) : Shoot = -13.332438969039917
(South , 0 , 3 , Ready , 100.0) : Stay = -13.852847639353511
(North , 0 , 3 , Ready , 100.0) : Stay = -13.852847639353511
(Centre , 1 , 0 , Dormant , 25.0) : Hit = -7.858598578827914
(East , 1 , 0 , Dormant , 25.0) : Hit = -1.3319379336000001
(West , 1 , 0 , Dormant , 25.0) : Right = -13.176220643142127
(South , 1 , 0 , Dormant , 25.0) : Gather = -12.842186819955325
(North , 1 , 0 , Dormant , 25.0) : Craft = -12.047294173469169
(Centre , 1 , 0 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 1 , 0 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 1 , 0 , Dormant , 50.0) : Right = -13.224410051624794
(South , 1 , 0 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 1 , 0 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 1 , 0 , Dormant , 75.0) : Left = -13.522810088699682
(East , 1 , 0 , Dormant , 75.0) : Hit = -14.013883081464963
(West , 1 , 0 , Dormant , 75.0) : Stay = -13.33251953125
(South , 1 , 0 , Dormant , 75.0) : Stay = -13.588341673576604
(North , 1 , 0 , Dormant , 75.0) : Craft = -13.390714718752685
(Centre , 1 , 0 , Dormant , 100.0) : Left = -13.523542679137181
(East , 1 , 0 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 1 , 0 , Dormant , 100.0) : Stay = -13.33251953125
(South , 1 , 0 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 1 , 0 , Dormant , 100.0) : Craft = -13.409811007121474
(Centre , 1 , 0 , Ready , 25.0) : Hit = -32.09837351227995
(East , 1 , 0 , Ready , 25.0) : Hit = -27.974060491875
(West , 1 , 0 , Ready , 25.0) : Stay = -13.310335224700317
(South , 1 , 0 , Ready , 25.0) : Stay = -13.329962411070158
(North , 1 , 0 , Ready , 25.0) : Craft = -12.356725925186474
(Centre , 1 , 0 , Ready , 50.0) : Hit = -32.88990967723515
(East , 1 , 0 , Ready , 50.0) : Hit = -29.723679522972656
(West , 1 , 0 , Ready , 50.0) : Stay = -13.317158275969849
(South , 1 , 0 , Ready , 50.0) : Stay = -13.372127788862878
(North , 1 , 0 , Ready , 50.0) : Craft = -13.298729126968723
(Centre , 1 , 0 , Ready , 75.0) : Left = -33.78098099460599
(East , 1 , 0 , Ready , 75.0) : Left = -35.97686826978723
(West , 1 , 0 , Ready , 75.0) : Stay = -13.33251953125
(South , 1 , 0 , Ready , 75.0) : Stay = -13.852241363279445
(North , 1 , 0 , Ready , 75.0) : Craft = -13.41187959422211
(Centre , 1 , 0 , Ready , 100.0) : Left = -33.78098099460599
(East , 1 , 0 , Ready , 100.0) : Left = -35.97686826978723
(West , 1 , 0 , Ready , 100.0) : Stay = -13.33251953125
(South , 1 , 0 , Ready , 100.0) : Stay = -13.852847639353511
(North , 1 , 0 , Ready , 100.0) : Craft = -13.429580703796661
(Centre , 1 , 1 , Dormant , 25.0) : Shoot = 13.411889678428938
(East , 1 , 1 , Dormant , 25.0) : Shoot = 34.8335077583
(West , 1 , 1 , Dormant , 25.0) : Shoot = 0.02477700115124488
(South , 1 , 1 , Dormant , 25.0) : Up = -7.605924854992392
(North , 1 , 1 , Dormant , 25.0) : Down = -7.605924854992392
(Centre , 1 , 1 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 1 , 1 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 1 , 1 , Dormant , 50.0) : Right = -13.224410051624794
(South , 1 , 1 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 1 , 1 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 1 , 1 , Dormant , 75.0) : Left = -13.458857500726705
(East , 1 , 1 , Dormant , 75.0) : Hit = -12.031945926047502
(West , 1 , 1 , Dormant , 75.0) : Shoot = -13.326944748830932
(South , 1 , 1 , Dormant , 75.0) : Stay = -13.509464244354524
(North , 1 , 1 , Dormant , 75.0) : Craft = -13.390521108602575
(Centre , 1 , 1 , Dormant , 100.0) : Left = -13.523542679137181
(East , 1 , 1 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 1 , 1 , Dormant , 100.0) : Stay = -13.33251953125
(South , 1 , 1 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 1 , 1 , Dormant , 100.0) : Craft = -13.409811007121474
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -20.493548759439683
(East , 1 , 1 , Ready , 25.0) : Shoot = -8.026417785625
(West , 1 , 1 , Ready , 25.0) : Shoot = 0.004701215347290066
(South , 1 , 1 , Ready , 25.0) : Up = -10.249527657872566
(North , 1 , 1 , Ready , 25.0) : Stay = -11.53039586475427
(Centre , 1 , 1 , Ready , 50.0) : Hit = -32.88990967723515
(East , 1 , 1 , Ready , 50.0) : Hit = -29.723679522972656
(West , 1 , 1 , Ready , 50.0) : Stay = -13.317158275969849
(South , 1 , 1 , Ready , 50.0) : Stay = -13.372127788862878
(North , 1 , 1 , Ready , 50.0) : Craft = -13.298729126968723
(Centre , 1 , 1 , Ready , 75.0) : Left = -33.7720484554527
(East , 1 , 1 , Ready , 75.0) : Hit = -35.505532792894535
(West , 1 , 1 , Ready , 75.0) : Shoot = -13.331569998428344
(South , 1 , 1 , Ready , 75.0) : Stay = -13.791509275556624
(North , 1 , 1 , Ready , 75.0) : Craft = -13.411702052312535
(Centre , 1 , 1 , Ready , 100.0) : Left = -33.78098099460599
(East , 1 , 1 , Ready , 100.0) : Left = -35.97686826978723
(West , 1 , 1 , Ready , 100.0) : Stay = -13.33251953125
(South , 1 , 1 , Ready , 100.0) : Stay = -13.852847639353511
(North , 1 , 1 , Ready , 100.0) : Craft = -13.429580703796661
(Centre , 1 , 2 , Dormant , 25.0) : Shoot = 15.828977106694735
(East , 1 , 2 , Dormant , 25.0) : Shoot = 35.65654270908438
(West , 1 , 2 , Dormant , 25.0) : Shoot = 2.504179332550659
(South , 1 , 2 , Dormant , 25.0) : Up = -7.137701084665012
(North , 1 , 2 , Dormant , 25.0) : Down = -7.137701084665012
(Centre , 1 , 2 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 1 , 2 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 1 , 2 , Dormant , 50.0) : Shoot = -12.48127219033008
(South , 1 , 2 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 1 , 2 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 1 , 2 , Dormant , 75.0) : Left = -13.457381403338225
(East , 1 , 2 , Dormant , 75.0) : Hit = -11.989469681104376
(West , 1 , 2 , Dormant , 75.0) : Shoot = -13.326082268351808
(South , 1 , 2 , Dormant , 75.0) : Stay = -13.507814889910374
(North , 1 , 2 , Dormant , 75.0) : Craft = -13.3905175431514
(Centre , 1 , 2 , Dormant , 100.0) : Left = -13.523492133366307
(East , 1 , 2 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 1 , 2 , Dormant , 100.0) : Shoot = -13.33223203775696
(South , 1 , 2 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 1 , 2 , Dormant , 100.0) : Craft = -13.409811007121474
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -19.768272350053998
(East , 1 , 2 , Ready , 25.0) : Shoot = -7.777076849101562
(West , 1 , 2 , Ready , 25.0) : Shoot = 2.5011922649383544
(South , 1 , 2 , Ready , 25.0) : Up = -9.895594843420632
(North , 1 , 2 , Ready , 25.0) : Stay = -11.452306842045124
(Centre , 1 , 2 , Ready , 50.0) : Hit = -32.88990967723515
(East , 1 , 2 , Ready , 50.0) : Hit = -29.723679522972656
(West , 1 , 2 , Ready , 50.0) : Shoot = -12.496143628326415
(South , 1 , 2 , Ready , 50.0) : Stay = -13.372127788862878
(North , 1 , 2 , Ready , 50.0) : Craft = -13.298729126968723
(Centre , 1 , 2 , Ready , 75.0) : Left = -33.771899882416506
(East , 1 , 2 , Ready , 75.0) : Hit = -35.49860774894922
(West , 1 , 2 , Ready , 75.0) : Shoot = -13.331394744750977
(South , 1 , 2 , Ready , 75.0) : Stay = -13.790286193123357
(North , 1 , 2 , Ready , 75.0) : Craft = -13.411698826148601
(Centre , 1 , 2 , Ready , 100.0) : Left = -33.78097472038266
(East , 1 , 2 , Ready , 100.0) : Left = -35.97686745916406
(West , 1 , 2 , Ready , 100.0) : Shoot = -13.332461113357544
(South , 1 , 2 , Ready , 100.0) : Stay = -13.852847639353511
(North , 1 , 2 , Ready , 100.0) : Craft = -13.429580703796661
(Centre , 1 , 3 , Dormant , 25.0) : Shoot = 16.088779710767366
(East , 1 , 3 , Dormant , 25.0) : Shoot = 35.67424893802031
(West , 1 , 3 , Dormant , 25.0) : Shoot = 2.969654410159302
(South , 1 , 3 , Dormant , 25.0) : Up = -7.091083228411947
(North , 1 , 3 , Dormant , 25.0) : Down = -7.091083228411947
(Centre , 1 , 3 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 1 , 3 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 1 , 3 , Dormant , 50.0) : Shoot = -12.183851854784548
(South , 1 , 3 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 1 , 3 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 1 , 3 , Dormant , 75.0) : Left = -13.44708879471966
(East , 1 , 3 , Dormant , 75.0) : Hit = -11.98858670772047
(West , 1 , 3 , Dormant , 75.0) : Shoot = -13.27852781194214
(South , 1 , 3 , Dormant , 75.0) : Stay = -13.507781869463535
(North , 1 , 3 , Dormant , 75.0) : Craft = -13.3905175431514
(Centre , 1 , 3 , Dormant , 100.0) : Left = -13.523475834471043
(East , 1 , 3 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 1 , 3 , Dormant , 100.0) : Shoot = -13.332142839337768
(South , 1 , 3 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 1 , 3 , Dormant , 100.0) : Craft = -13.409811007121474
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -19.72294931328795
(East , 1 , 3 , Ready , 25.0) : Shoot = -7.773960328105467
(West , 1 , 3 , Ready , 25.0) : Shoot = 2.9692187213897707
(South , 1 , 3 , Ready , 25.0) : Up = -9.862805521522162
(North , 1 , 3 , Ready , 25.0) : Stay = -11.446360874791488
(Centre , 1 , 3 , Ready , 50.0) : Hit = -32.88990967723515
(East , 1 , 3 , Ready , 50.0) : Hit = -29.723679522972656
(West , 1 , 3 , Ready , 50.0) : Shoot = -12.186203994369507
(South , 1 , 3 , Ready , 50.0) : Stay = -13.372127788862878
(North , 1 , 3 , Ready , 50.0) : Craft = -13.298729126968723
(Centre , 1 , 3 , Ready , 75.0) : Left = -33.76644544142224
(East , 1 , 3 , Ready , 75.0) : Hit = -35.49852124870508
(West , 1 , 3 , Ready , 75.0) : Shoot = -13.28005125656128
(South , 1 , 3 , Ready , 75.0) : Stay = -13.790262647914592
(North , 1 , 3 , Ready , 75.0) : Craft = -13.411698826148601
(Centre , 1 , 3 , Ready , 100.0) : Left = -33.780972288513155
(East , 1 , 3 , Ready , 100.0) : Left = -35.97686745916406
(West , 1 , 3 , Ready , 100.0) : Shoot = -13.332438969039917
(South , 1 , 3 , Ready , 100.0) : Stay = -13.852847639353511
(North , 1 , 3 , Ready , 100.0) : Craft = -13.429580703796661
(Centre , 2 , 0 , Dormant , 25.0) : Hit = -7.858598578827914
(East , 2 , 0 , Dormant , 25.0) : Hit = -1.3319379336000001
(West , 2 , 0 , Dormant , 25.0) : Right = -13.176220643142127
(South , 2 , 0 , Dormant , 25.0) : Gather = -12.842186819955325
(North , 2 , 0 , Dormant , 25.0) : Craft = -12.047294173469169
(Centre , 2 , 0 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 2 , 0 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 2 , 0 , Dormant , 50.0) : Right = -13.224410051624794
(South , 2 , 0 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 2 , 0 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 2 , 0 , Dormant , 75.0) : Left = -13.522810088699682
(East , 2 , 0 , Dormant , 75.0) : Hit = -14.013883081464963
(West , 2 , 0 , Dormant , 75.0) : Stay = -13.33251953125
(South , 2 , 0 , Dormant , 75.0) : Stay = -13.588341673576604
(North , 2 , 0 , Dormant , 75.0) : Craft = -13.348110814972474
(Centre , 2 , 0 , Dormant , 100.0) : Left = -13.523542679137181
(East , 2 , 0 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 2 , 0 , Dormant , 100.0) : Stay = -13.33251953125
(South , 2 , 0 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 2 , 0 , Dormant , 100.0) : Craft = -13.352746835594482
(Centre , 2 , 0 , Ready , 25.0) : Hit = -32.09837351227995
(East , 2 , 0 , Ready , 25.0) : Hit = -27.974060491875
(West , 2 , 0 , Ready , 25.0) : Stay = -13.310335224700317
(South , 2 , 0 , Ready , 25.0) : Stay = -13.329962411070158
(North , 2 , 0 , Ready , 25.0) : Craft = -12.356725925186474
(Centre , 2 , 0 , Ready , 50.0) : Hit = -32.88990967723515
(East , 2 , 0 , Ready , 50.0) : Hit = -29.723679522972656
(West , 2 , 0 , Ready , 50.0) : Stay = -13.317158275969849
(South , 2 , 0 , Ready , 50.0) : Stay = -13.372127788862878
(North , 2 , 0 , Ready , 50.0) : Craft = -13.287596827652756
(Centre , 2 , 0 , Ready , 75.0) : Left = -33.78098099460599
(East , 2 , 0 , Ready , 75.0) : Left = -35.97686826978723
(West , 2 , 0 , Ready , 75.0) : Stay = -13.33251953125
(South , 2 , 0 , Ready , 75.0) : Stay = -13.852241363279445
(North , 2 , 0 , Ready , 75.0) : Craft = -13.349697728956757
(Centre , 2 , 0 , Ready , 100.0) : Left = -33.78098099460599
(East , 2 , 0 , Ready , 100.0) : Left = -35.97686826978723
(West , 2 , 0 , Ready , 100.0) : Stay = -13.33251953125
(South , 2 , 0 , Ready , 100.0) : Stay = -13.852847639353511
(North , 2 , 0 , Ready , 100.0) : Craft = -13.354229317874145
(Centre , 2 , 1 , Dormant , 25.0) : Shoot = 13.411889678428938
(East , 2 , 1 , Dormant , 25.0) : Shoot = 34.8335077583
(West , 2 , 1 , Dormant , 25.0) : Shoot = 0.02477700115124488
(South , 2 , 1 , Dormant , 25.0) : Up = -7.605924854992392
(North , 2 , 1 , Dormant , 25.0) : Down = -7.605924854992392
(Centre , 2 , 1 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 2 , 1 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 2 , 1 , Dormant , 50.0) : Right = -13.224410051624794
(South , 2 , 1 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 2 , 1 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 2 , 1 , Dormant , 75.0) : Left = -13.458857500726705
(East , 2 , 1 , Dormant , 75.0) : Hit = -12.031945926047502
(West , 2 , 1 , Dormant , 75.0) : Shoot = -13.326944748830932
(South , 2 , 1 , Dormant , 75.0) : Stay = -13.509464244354524
(North , 2 , 1 , Dormant , 75.0) : Craft = -13.348110507241852
(Centre , 2 , 1 , Dormant , 100.0) : Left = -13.523542679137181
(East , 2 , 1 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 2 , 1 , Dormant , 100.0) : Stay = -13.33251953125
(South , 2 , 1 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 2 , 1 , Dormant , 100.0) : Craft = -13.352746835594482
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -20.493548759439683
(East , 2 , 1 , Ready , 25.0) : Shoot = -8.026417785625
(West , 2 , 1 , Ready , 25.0) : Shoot = 0.004701215347290066
(South , 2 , 1 , Ready , 25.0) : Up = -10.249527657872566
(North , 2 , 1 , Ready , 25.0) : Stay = -11.53039586475427
(Centre , 2 , 1 , Ready , 50.0) : Hit = -32.88990967723515
(East , 2 , 1 , Ready , 50.0) : Hit = -29.723679522972656
(West , 2 , 1 , Ready , 50.0) : Stay = -13.317158275969849
(South , 2 , 1 , Ready , 50.0) : Stay = -13.372127788862878
(North , 2 , 1 , Ready , 50.0) : Craft = -13.287596827652756
(Centre , 2 , 1 , Ready , 75.0) : Left = -33.7720484554527
(East , 2 , 1 , Ready , 75.0) : Hit = -35.505532792894535
(West , 2 , 1 , Ready , 75.0) : Shoot = -13.331569998428344
(South , 2 , 1 , Ready , 75.0) : Stay = -13.791509275556624
(North , 2 , 1 , Ready , 75.0) : Craft = -13.34969743123619
(Centre , 2 , 1 , Ready , 100.0) : Left = -33.78098099460599
(East , 2 , 1 , Ready , 100.0) : Left = -35.97686826978723
(West , 2 , 1 , Ready , 100.0) : Stay = -13.33251953125
(South , 2 , 1 , Ready , 100.0) : Stay = -13.852847639353511
(North , 2 , 1 , Ready , 100.0) : Craft = -13.354229317874145
(Centre , 2 , 2 , Dormant , 25.0) : Shoot = 15.828977106694735
(East , 2 , 2 , Dormant , 25.0) : Shoot = 35.65654270908438
(West , 2 , 2 , Dormant , 25.0) : Shoot = 2.504179332550659
(South , 2 , 2 , Dormant , 25.0) : Up = -7.137701084665012
(North , 2 , 2 , Dormant , 25.0) : Down = -7.137701084665012
(Centre , 2 , 2 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 2 , 2 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 2 , 2 , Dormant , 50.0) : Shoot = -12.48127219033008
(South , 2 , 2 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 2 , 2 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 2 , 2 , Dormant , 75.0) : Left = -13.457381403338225
(East , 2 , 2 , Dormant , 75.0) : Hit = -11.989469681104376
(West , 2 , 2 , Dormant , 75.0) : Shoot = -13.326082268351808
(South , 2 , 2 , Dormant , 75.0) : Stay = -13.507814889910374
(North , 2 , 2 , Dormant , 75.0) : Craft = -13.348110507241852
(Centre , 2 , 2 , Dormant , 100.0) : Left = -13.523492133366307
(East , 2 , 2 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 2 , 2 , Dormant , 100.0) : Shoot = -13.33223203775696
(South , 2 , 2 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 2 , 2 , Dormant , 100.0) : Craft = -13.352746835594482
(Centre , 2 , 2 , Ready , 25.0) : Shoot = -19.768272350053998
(East , 2 , 2 , Ready , 25.0) : Shoot = -7.777076849101562
(West , 2 , 2 , Ready , 25.0) : Shoot = 2.5011922649383544
(South , 2 , 2 , Ready , 25.0) : Up = -9.895594843420632
(North , 2 , 2 , Ready , 25.0) : Stay = -11.452306842045124
(Centre , 2 , 2 , Ready , 50.0) : Hit = -32.88990967723515
(East , 2 , 2 , Ready , 50.0) : Hit = -29.723679522972656
(West , 2 , 2 , Ready , 50.0) : Shoot = -12.496143628326415
(South , 2 , 2 , Ready , 50.0) : Stay = -13.372127788862878
(North , 2 , 2 , Ready , 50.0) : Craft = -13.287596827652756
(Centre , 2 , 2 , Ready , 75.0) : Left = -33.771899882416506
(East , 2 , 2 , Ready , 75.0) : Hit = -35.49860774894922
(West , 2 , 2 , Ready , 75.0) : Shoot = -13.331394744750977
(South , 2 , 2 , Ready , 75.0) : Stay = -13.790286193123357
(North , 2 , 2 , Ready , 75.0) : Craft = -13.34969743123619
(Centre , 2 , 2 , Ready , 100.0) : Left = -33.78097472038266
(East , 2 , 2 , Ready , 100.0) : Left = -35.97686745916406
(West , 2 , 2 , Ready , 100.0) : Shoot = -13.332461113357544
(South , 2 , 2 , Ready , 100.0) : Stay = -13.852847639353511
(North , 2 , 2 , Ready , 100.0) : Craft = -13.354229317874145
(Centre , 2 , 3 , Dormant , 25.0) : Shoot = 16.088779710767366
(East , 2 , 3 , Dormant , 25.0) : Shoot = 35.67424893802031
(West , 2 , 3 , Dormant , 25.0) : Shoot = 2.969654410159302
(South , 2 , 3 , Dormant , 25.0) : Up = -7.091083228411947
(North , 2 , 3 , Dormant , 25.0) : Down = -7.091083228411947
(Centre , 2 , 3 , Dormant , 50.0) : Hit = -7.901969046462314
(East , 2 , 3 , Dormant , 50.0) : Hit = -1.41511758213125
(West , 2 , 3 , Dormant , 50.0) : Shoot = -12.183851854784548
(South , 2 , 3 , Dormant , 50.0) : Gather = -12.874533713291925
(North , 2 , 3 , Dormant , 50.0) : Down = -13.006083090530684
(Centre , 2 , 3 , Dormant , 75.0) : Left = -13.44708879471966
(East , 2 , 3 , Dormant , 75.0) : Hit = -11.98858670772047
(West , 2 , 3 , Dormant , 75.0) : Shoot = -13.27852781194214
(South , 2 , 3 , Dormant , 75.0) : Stay = -13.507781869463535
(North , 2 , 3 , Dormant , 75.0) : Craft = -13.348110507241852
(Centre , 2 , 3 , Dormant , 100.0) : Left = -13.523475834471043
(East , 2 , 3 , Dormant , 100.0) : Hit = -14.038585142597775
(West , 2 , 3 , Dormant , 100.0) : Shoot = -13.332142839337768
(South , 2 , 3 , Dormant , 100.0) : Stay = -13.589240433627932
(North , 2 , 3 , Dormant , 100.0) : Craft = -13.352746835594482
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -19.72294931328795
(East , 2 , 3 , Ready , 25.0) : Shoot = -7.773960328105467
(West , 2 , 3 , Ready , 25.0) : Shoot = 2.9692187213897707
(South , 2 , 3 , Ready , 25.0) : Up = -9.862805521522162
(North , 2 , 3 , Ready , 25.0) : Stay = -11.446360874791488
(Centre , 2 , 3 , Ready , 50.0) : Hit = -32.88990967723515
(East , 2 , 3 , Ready , 50.0) : Hit = -29.723679522972656
(West , 2 , 3 , Ready , 50.0) : Shoot = -12.186203994369507
(South , 2 , 3 , Ready , 50.0) : Stay = -13.372127788862878
(North , 2 , 3 , Ready , 50.0) : Craft = -13.287596827652756
(Centre , 2 , 3 , Ready , 75.0) : Left = -33.76644544142224
(East , 2 , 3 , Ready , 75.0) : Hit = -35.49852124870508
(West , 2 , 3 , Ready , 75.0) : Shoot = -13.28005125656128
(South , 2 , 3 , Ready , 75.0) : Stay = -13.790262647914592
(North , 2 , 3 , Ready , 75.0) : Craft = -13.34969743123619
(Centre , 2 , 3 , Ready , 100.0) : Left = -33.780972288513155
(East , 2 , 3 , Ready , 100.0) : Left = -35.97686745916406
(West , 2 , 3 , Ready , 100.0) : Shoot = -13.332438969039917
(South , 2 , 3 , Ready , 100.0) : Stay = -13.852847639353511
(North , 2 , 3 , Ready , 100.0) : Craft = -13.354229317874145
Iteration-8

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -7.858974552241624
(East , 0 , 0 , Dormant , 25.0) : Hit = -1.332072489051
(West , 0 , 0 , Dormant , 25.0) : Right = -13.176638391379582
(South , 0 , 0 , Dormant , 25.0) : Gather = -12.842474266236868
(North , 0 , 0 , Dormant , 25.0) : Down = -12.949906224369705
(Centre , 0 , 0 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 0 , 0 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 0 , 0 , Dormant , 50.0) : Right = -13.22488929315422
(South , 0 , 0 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 0 , 0 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 0 , 0 , Dormant , 75.0) : Left = -13.523403404857978
(East , 0 , 0 , Dormant , 75.0) : Hit = -14.014314146088635
(West , 0 , 0 , Dormant , 75.0) : Stay = -13.3331298828125
(South , 0 , 0 , Dormant , 75.0) : Stay = -13.588981346914753
(North , 0 , 0 , Dormant , 75.0) : Stay = -13.588981346914753
(Centre , 0 , 0 , Dormant , 100.0) : Left = -13.524144466691965
(East , 0 , 0 , Dormant , 100.0) : Hit = -14.03908985212211
(West , 0 , 0 , Dormant , 100.0) : Stay = -13.3331298828125
(South , 0 , 0 , Dormant , 100.0) : Stay = -13.589900964690612
(North , 0 , 0 , Dormant , 100.0) : Stay = -13.589900964690612
(Centre , 0 , 0 , Ready , 25.0) : Hit = -32.098813150939286
(East , 0 , 0 , Ready , 25.0) : Hit = -27.974295746953906
(West , 0 , 0 , Ready , 25.0) : Stay = -13.310819483480305
(South , 0 , 0 , Ready , 25.0) : Stay = -13.330278326274113
(North , 0 , 0 , Ready , 25.0) : Stay = -13.343031534198872
(Centre , 0 , 0 , Ready , 50.0) : Hit = -32.89046609977642
(East , 0 , 0 , Ready , 50.0) : Hit = -29.724103337480386
(West , 0 , 0 , Ready , 50.0) : Stay = -13.317696040949329
(South , 0 , 0 , Ready , 50.0) : Stay = -13.372560230324646
(North , 0 , 0 , Ready , 50.0) : Stay = -13.388193660789351
(Centre , 0 , 0 , Ready , 75.0) : Left = -33.78158931514597
(East , 0 , 0 , Ready , 75.0) : Left = -35.97744576715047
(West , 0 , 0 , Ready , 75.0) : Stay = -13.3331298828125
(South , 0 , 0 , Ready , 75.0) : Stay = -13.852888535501936
(North , 0 , 0 , Ready , 75.0) : Stay = -13.852888535501936
(Centre , 0 , 0 , Ready , 100.0) : Left = -33.78158931514597
(East , 0 , 0 , Ready , 100.0) : Left = -35.97744576715047
(West , 0 , 0 , Ready , 100.0) : Stay = -13.3331298828125
(South , 0 , 0 , Ready , 100.0) : Stay = -13.853511609236497
(North , 0 , 0 , Ready , 100.0) : Stay = -13.853511609236497
(Centre , 0 , 1 , Dormant , 25.0) : Shoot = 13.41168080431021
(East , 0 , 1 , Dormant , 25.0) : Shoot = 34.83349093886863
(West , 0 , 1 , Dormant , 25.0) : Shoot = 0.024429332602419244
(South , 0 , 1 , Dormant , 25.0) : Up = -7.606147477586455
(North , 0 , 1 , Dormant , 25.0) : Down = -7.606147477586455
(Centre , 0 , 1 , Dormant , 50.0) : Hit = -7.902400363838799
(East , 0 , 1 , Dormant , 50.0) : Hit = -1.4153659940599064
(West , 0 , 1 , Dormant , 50.0) : Right = -13.22488929315422
(South , 0 , 1 , Dormant , 50.0) : Gather = -12.874936722219868
(North , 0 , 1 , Dormant , 50.0) : Down = -13.00653702306732
(Centre , 0 , 1 , Dormant , 75.0) : Left = -13.459422205962598
(East , 0 , 1 , Dormant , 75.0) : Hit = -12.032256527407633
(West , 0 , 1 , Dormant , 75.0) : Shoot = -13.327532393140238
(South , 0 , 1 , Dormant , 75.0) : Stay = -13.509997939479561
(North , 0 , 1 , Dormant , 75.0) : Stay = -13.509997939479561
(Centre , 0 , 1 , Dormant , 100.0) : Left = -13.524144466691965
(East , 0 , 1 , Dormant , 100.0) : Hit = -14.03908985212211
(West , 0 , 1 , Dormant , 100.0) : Stay = -13.3331298828125
(South , 0 , 1 , Dormant , 100.0) : Stay = -13.589900964690612
(North , 0 , 1 , Dormant , 100.0) : Stay = -13.589900964690612
(Centre , 0 , 1 , Ready , 25.0) : Shoot = -20.493894475325284
(East , 0 , 1 , Ready , 25.0) : Shoot = -8.026565453914841
(West , 0 , 1 , Ready , 25.0) : Shoot = 0.004312145368690512
(South , 0 , 1 , Ready , 25.0) : Up = -10.249793340369735
(North , 0 , 1 , Ready , 25.0) : Stay = -11.530601139485427
(Centre , 0 , 1 , Ready , 50.0) : Hit = -32.89046609977642
(East , 0 , 1 , Ready , 50.0) : Hit = -29.724103337480386
(West , 0 , 1 , Ready , 50.0) : Stay = -13.317696040949329
(South , 0 , 1 , Ready , 50.0) : Stay = -13.372560230324646
(North , 0 , 1 , Ready , 50.0) : Stay = -13.388193660789351
(Centre , 0 , 1 , Ready , 75.0) : Left = -33.77265088709193
(East , 0 , 1 , Ready , 75.0) : Hit = -35.5060368667548
(West , 0 , 1 , Ready , 75.0) : Shoot = -13.332169804357491
(South , 0 , 1 , Ready , 75.0) : Stay = -13.792056162470722
(North , 0 , 1 , Ready , 75.0) : Stay = -13.792056162470722
